ingreso,gasto
23.14009,24.11310
69.31002,31.30304
22.26649,21.06857
4.24326,23.37215
15.98410,6.95696
41.33071,17.49172
37.82986,24.48868
10.73392,11.34108
19.15909,52.28703
11.89341,23.28029
62.17491,41.73637
60.12784,27.43473
55.62221,32.54628
57.36882,29.17770
31.75453,23.90726
25.05239,13.03961
54.50581,28.51693
41.98015,37.53784
129.81675,69.81750
40.81367,26.25368
40.85341,74.68969
17.30445,7.88919
11.21494,4.90428
36.58705,21.08872
20.98965,23.29104
33.02977,28.51792
5.39920,5.12278
15.79116,10.18245
18.05441,24.07428
25.74656,14.45481
27.84099,14.12891
31.80162,44.83956
52.43104,28.11499
18.43867,21.26562
71.32676,38.41283
37.08449,7.39202
35.76644,49.07335
60.85566,54.34248
35.91837,20.48061
29.04190,13.24021
16.69669,7.97768
36.70970,22.55695
77.99998,40.25000
13.65308,4.00217
51.97944,36.93564
60.41801,57.58627
83.18749,66.51595
51.57538,44.39531
20.27708,18.02828
51.14493,14.59059
45.37634,33.59600
20.96705,37.75636
31.42644,22.17788
17.85690,16.93775
12.20379,18.77108
58.84514,35.93903
45.81702,24.25023
30.93440,35.65639
26.82368,10.09361
34.02465,19.03059
30.82409,12.73246
27.24453,26.66044
37.20445,20.53821
22.12831,10.89582
29.15736,11.90837
24.03108,10.77497
26.02552,20.52758
21.79406,13.90247
25.28967,22.04271
77.99549,27.36086
159.89830,101.66976
23.40508,14.35592
20.86836,13.61015
37.33093,37.99124
49.99178,53.87857
77.69506,31.82470
11.09326,8.76802
64.52969,52.33652
44.99618,54.85042
12.35572,2.29289
30.37287,12.37925
14.41794,16.23972
66.04282,27.09929
36.27137,22.63055
29.69176,31.82849
11.39673,30.69075
21.27570,9.44678
42.31787,30.04544
29.40976,21.67206
29.07266,18.88406
33.76542,23.69261
27.20369,29.76132
20.96421,15.87982
28.78028,16.58309
9.99575,13.25270
19.56521,14.47003
36.88490,17.99082
40.14212,39.63346
39.64474,40.67431
24.73769,24.45122
60.19877,30.44399
38.14424,18.03326
19.22662,14.84156
29.85429,29.52925
90.55220,49.84460
33.36965,41.29221
210.95878,135.66679
125.33616,85.24225
132.97084,58.19603
67.62223,66.20046
162.92803,207.90319
26.77527,13.15058
24.57660,14.43235
36.14261,24.63438
101.86232,96.98538
43.12295,21.76173
28.29985,15.42835
94.63367,46.35467
68.89342,61.20697
8.10489,10.56330
63.39342,36.95222
73.95548,16.54840
26.96347,20.09167
25.06713,19.24368
25.46079,16.19691
52.28256,45.77971
12.61040,7.27879
33.35156,27.10923
9.94669,7.85199
56.71791,38.81303
48.29964,29.27641
40.26455,23.94494
26.92439,12.84101
159.20888,84.59576
42.08205,16.71628
125.62886,46.27734
31.44376,17.97949
56.51731,16.95995
45.98663,23.43766
25.62942,13.82312
43.23783,37.28004
30.50307,13.39577
74.54993,39.17322
66.04768,23.00246
74.23560,54.85519
29.78428,23.03111
84.26340,44.14888
27.59364,11.51551
14.95116,10.58800
19.90635,6.77291
99.52841,97.81232
28.04310,19.55145
37.02004,19.28311
38.94580,48.46661
61.93349,29.69786
50.76550,20.75936
19.46894,7.07563
23.33204,11.58337
14.13386,7.31995
57.39233,43.62586
22.01652,18.86624
54.41799,17.83101
79.90874,49.85828
41.37473,36.80670
8.06721,12.31106
22.14024,14.18719
25.17607,26.56561
55.34542,31.84702
24.33259,19.19998
42.21142,23.39606
133.82897,142.95294
26.59248,20.24165
31.82823,22.70290
47.65459,30.42355
46.53643,18.29805
40.92729,16.55506
20.30822,14.66345
35.97113,18.26138
118.01946,84.58760
86.97890,31.77839
65.80326,34.09850
31.87797,14.22964
43.35244,16.37705
88.31189,64.68339
153.39758,83.16829
53.25523,23.93652
74.82610,54.91111
163.82990,63.85961
106.07344,73.61197
87.06753,54.28577
36.68478,72.70612
10.71541,7.46912
84.81834,57.12598
33.99413,24.75904
8.35144,10.34972
30.20905,18.95309
39.53814,17.79813
16.45615,16.03069
23.87733,11.10430
70.28851,64.71547
15.29181,9.15494
34.25427,24.79548
48.10594,45.66053
11.62523,16.84158
21.37733,17.67397
14.95038,1.65897
29.31145,21.80893
34.59833,16.76264
13.48452,5.29363
31.05736,19.17112
11.94446,3.14094
36.49146,21.07071
53.09509,29.12377
30.08745,2.12230
43.75499,48.14544
41.34627,20.67277
34.12927,14.01934
29.96875,23.63813
29.32257,24.66488
48.01978,24.33044
27.71158,27.56806
18.00548,22.56986
8.73378,7.88390
16.68070,13.41977
41.60877,39.43670
27.68115,25.47863
8.33966,21.32139
33.97656,17.35760
172.79507,99.88867
31.74377,33.23231
22.97443,18.56841
12.50480,12.15720
44.36947,53.61104
21.57219,14.60558
57.56061,21.02193
23.95707,13.23689
56.11349,71.11677
40.74617,39.49682
45.19667,16.17370
31.64753,20.72003
30.34423,12.05986
35.09016,43.91338
36.32900,36.30621
26.05711,37.77106
20.74375,7.81456
19.06125,27.23745
20.87320,11.72247
77.51927,35.10284
17.35433,20.63432
25.25120,19.41359
30.65995,20.61874
28.48029,28.03818
28.69045,22.32664
63.48014,62.52479
22.19422,10.03096
14.85521,12.19499
48.62257,47.88534
89.03905,82.62374
20.59394,10.35365
50.23671,23.95489
43.20124,25.74116
60.77702,72.81391
15.44316,4.10674
40.31136,26.59322
45.82537,32.18898
19.93416,11.22583
78.20129,42.18362
26.14190,19.36958
33.82253,27.82243
41.08330,48.97976
70.27706,69.44305
129.83344,119.24046
60.28758,63.70842
56.24793,52.91724
67.92190,32.36705
11.09016,8.87788
33.28841,18.00761
26.43312,22.61264
27.71535,15.37722
18.18226,7.66793
33.31140,27.55569
24.42540,16.87223
47.03971,25.45052
77.01258,53.58890
16.42775,8.76045
11.56556,1.16949
33.63652,32.01061
44.77810,24.48285
38.75409,25.65292
23.20854,22.70844
38.62076,30.30758
23.91135,118.88903
16.58071,16.11226
45.72923,29.47613
38.30201,17.36751
29.10438,20.38418
23.91877,8.39518
45.09371,9.50637
32.28607,18.91993
47.58196,29.46766
99.45314,34.09191
42.42226,39.10125
27.96662,11.49025
11.51527,13.74028
36.83889,43.17772
26.40795,51.38293
18.24589,12.04826
46.05242,32.53210
21.29992,8.22410
25.43043,19.02030
20.03085,9.60360
31.60378,15.32619
27.87117,17.81689
18.24588,22.75816
66.70177,33.43363
18.96359,11.61781
139.30606,73.18847
18.63186,9.67059
49.90991,16.78611
18.27393,5.97679
17.24685,11.25836
72.65897,43.11654
50.95300,32.47822
58.02668,28.59761
9.39144,7.99237
32.87769,12.01389
31.25961,19.32691
23.53383,24.31473
25.80084,8.08395
39.28769,18.29047
67.34620,35.25812
75.37673,12.42892
19.18522,25.12984
32.06771,9.76975
34.73123,21.15121
54.83600,23.48936
17.12506,7.38992
39.90723,25.41746
13.22638,8.25503
47.82636,30.19666
38.54582,26.60436
78.40714,36.86621
31.18983,10.63477
16.79507,9.22195
25.17443,17.71300
11.62551,10.79444
26.36259,15.89774
20.59371,22.71124
41.94214,65.94209
39.94366,22.90545
16.29003,5.99558
44.14669,10.06182
18.30879,16.85172
40.60885,20.09796
27.82620,17.44213
49.96996,17.46581
34.12128,48.49985
37.92872,10.62043
73.76243,29.64963
92.87342,56.52513
22.29343,10.00368
7.63770,9.07009
4.24918,6.01561
66.03932,23.24444
81.93527,35.17545
40.12864,46.48304
16.44624,11.28133
22.98775,15.87124
12.38119,14.97186
41.11733,51.04644
37.70403,23.97120
44.03347,15.22553
8.62254,10.84983
42.60924,34.06733
39.03441,47.80137
64.70655,37.97905
54.37655,41.86099
23.24718,19.82987
73.69843,18.68116
51.79369,20.14999
8.62573,10.52970
20.58840,50.85235
36.79175,35.85016
13.45081,8.82744
46.36716,26.40093
47.88684,21.74086
25.35244,15.65807
50.27315,24.42812
40.40460,24.26738
27.74383,60.28123
27.48278,23.87054
81.84848,36.73813
82.24824,63.88337
73.56135,33.72534
26.31517,21.91779
30.87024,13.02256
27.08174,11.48057
10.27547,4.35140
15.22654,7.71249
60.73220,41.67845
13.45663,6.29080
32.37116,23.64034
83.77887,44.35170
101.11472,70.41825
52.05879,29.81544
29.50725,15.36587
57.66078,29.25960
69.81049,39.89599
38.27574,26.00378
206.84173,118.97789
75.01138,51.52180
22.48042,19.57931
28.22983,22.85623
48.33016,48.09406
34.55046,17.95750
46.82246,37.42349
39.07654,33.67498
20.74989,12.47022
56.35277,37.25619
33.97096,18.97941
41.35360,22.81419
18.59788,17.90279
36.67205,27.93930
41.73178,33.76370
110.22667,40.34535
27.84528,25.21354
23.06749,7.95239
41.86278,47.94026
52.97189,22.83449
86.53358,73.58057
69.98358,51.97585
76.10653,54.83610
91.94187,54.37517
33.70573,51.57176
171.11673,77.93363
72.36363,15.21567
97.34639,33.40422
31.81028,20.42694
122.22262,74.49478
32.26083,27.23125
22.76244,16.30478
23.96894,25.80704
12.08277,24.03385
16.13080,14.82611
43.44827,10.99597
59.76688,21.77916
17.92594,8.74063
16.98805,9.92343
61.21065,30.29524
43.27866,20.75326
192.91191,145.93531
26.18624,16.11580
29.05148,23.62355
25.92653,24.58134
29.29145,18.23916
41.35736,25.90890
109.50821,57.89544
34.20635,20.35882
37.85071,30.64940
37.16655,19.14669
24.55707,29.94931
56.25753,39.53299
27.72902,13.41172
42.34416,28.94538
34.06238,30.51011
41.23856,30.99976
18.59244,19.62736
21.19633,11.56083
35.99998,12.51287
39.91690,34.80938
13.23096,22.04152
55.76086,25.74992
44.79549,70.02370
36.37707,28.15954
101.15908,27.72686
76.80380,36.88890
44.87404,8.26667
16.37508,57.82048
29.13082,17.09797
41.16982,22.48754
28.17454,18.99065
40.39460,43.61050
47.48111,24.93599
45.89066,24.98933
37.66303,24.08763
62.39566,39.01531
51.05099,24.59168
108.11003,119.32942
27.79777,6.06568
62.69732,38.23629
40.81080,41.40278
31.16515,24.35085
25.89235,32.40758
29.16630,30.26914
11.61919,16.51797
15.67724,14.07286
49.09428,26.36954
13.95270,15.77354
69.65194,55.95212
30.25635,14.78914
44.86567,14.48471
29.42387,22.74798
33.73902,28.52160
106.07250,90.25581
29.91267,20.60090
39.45966,19.07868
27.84885,16.59950
15.40681,9.40463
66.69016,27.51833
21.21355,17.41689
140.14688,22.26248
53.31675,37.99002
44.23767,31.50969
35.51800,26.30303
28.18031,29.39056
21.92950,16.76062
43.15765,24.62087
21.28820,9.80229
34.93630,14.46441
53.10360,35.91671
26.80152,47.99653
56.89482,31.20960
40.15678,25.92227
103.76286,67.65698
52.86596,22.40254
55.50079,26.38927
18.85255,18.27682
29.32470,15.65391
24.07093,15.93572
14.98775,7.90382
19.39226,19.09498
46.60400,23.22664
88.94412,63.31249
25.13482,14.02275
12.42466,22.92764
36.53090,30.51679
109.80905,76.59701
26.53530,21.48420
52.98386,39.86982
32.63601,13.50229
34.18595,19.78389
53.42720,26.70275
32.57920,11.29474
24.24015,15.70791
56.57755,50.67368
6.22161,2.50508
12.26981,10.36426
54.61441,32.66050
28.76150,5.79201
206.46762,176.66445
74.33028,66.24609
9.18445,4.41212
80.24422,50.79641
15.92293,13.25778
29.99334,28.13704
96.59905,36.81212
169.23122,76.97621
113.48032,41.22653
36.61474,19.07458
289.87935,83.39682
111.24187,60.11613
49.67212,40.40982
71.80327,62.02048
44.57129,20.48934
26.99999,33.29660
39.50074,32.39389
139.57965,82.62377
60.69559,47.92192
32.14606,27.37613
13.66102,13.12345
36.24588,21.19894
95.39363,41.96591
41.17776,25.90957
65.98998,13.81844
47.68142,35.23525
56.59364,34.54891
20.72524,17.09948
63.30683,40.53473
51.44259,49.00733
24.84834,47.42017
10.72622,41.96022
64.59833,30.34164
41.31145,52.71245
65.95081,51.17901
40.26723,24.66304
40.25540,26.53064
44.04445,27.37605
18.58693,29.92557
208.12809,159.99467
12.44260,16.62960
39.70313,32.46230
72.92293,20.32766
34.12567,12.36591
12.69179,17.12483
35.67810,38.99237
14.57923,5.96786
30.62981,30.04816
30.26297,33.98805
16.43477,12.87043
17.83905,18.41490
33.82869,29.16865
14.82576,14.65428
41.65260,46.15805
66.37146,39.60677
69.19974,20.79715
113.96359,49.82282
29.23754,13.76924
91.98615,24.88290
112.80229,49.06824
28.52654,16.33238
49.55204,31.77292
17.22626,12.37504
74.73137,51.54864
81.46717,76.82661
29.12879,17.35414
54.93525,33.06656
41.03723,15.43254
90.56741,70.75613
42.23246,28.39322
39.62069,18.40022
24.85885,26.10078
121.66724,58.43655
102.90489,68.70762
82.79869,49.93198
21.59907,19.53323
51.11411,39.56675
27.37708,18.98900
47.69331,35.59637
38.90661,24.87966
42.85479,26.65457
61.09309,33.84520
62.30368,44.04728
29.06984,5.61513
52.44659,17.26678
24.72062,22.58853
23.51248,15.56137
18.83775,9.97202
72.78420,55.13061
30.27287,24.92660
137.68622,75.89976
39.86237,21.49725
79.18030,33.21152
44.95080,48.00738
64.42622,70.72520
33.86342,22.20616
73.32783,32.60454
41.60654,16.60331
64.80893,38.61067
77.03803,42.22594
67.29328,29.07003
46.17306,37.97514
121.63565,47.75144
13.11926,3.79671
117.89925,43.90093
73.22733,42.13099
44.68124,51.21683
93.79752,61.96644
16.92531,13.65123
16.82473,23.53760
73.20310,51.44127
84.80386,44.05862
51.39339,26.63706
47.05966,37.44065
35.85001,41.79548
86.75407,47.25782
75.47168,45.83977
69.34463,57.00224
42.59658,32.99529
23.50473,13.39515
41.16037,34.99419
53.67811,29.59960
16.08664,14.54045
19.89341,16.25855
26.52979,15.04798
40.49999,31.79464
23.01638,13.60779
31.95473,17.21425
24.55727,18.47244
84.18755,94.98270
70.35103,46.45881
52.20895,3.13634
26.93688,30.87958
21.96352,18.66661
37.42648,19.12166
23.83377,14.03041
18.78903,16.79397
30.02549,11.01080
27.16083,23.25039
17.86432,8.06436
31.17343,26.61514
90.87493,50.69760
50.19592,50.83827
37.40014,46.29712
18.62834,30.83543
22.54851,25.01876
41.76794,38.01207
41.78537,25.98820
42.20422,40.00495
21.63940,19.39716
45.49234,6.32993
68.55735,32.46327
48.64214,43.05451
48.11401,27.14276
81.76225,133.91536
28.13014,30.58955
38.30205,38.97308
41.08414,38.86395
66.34423,29.27630
83.36062,105.11466
43.25651,21.10616
34.38376,17.63290
26.09928,27.21096
77.74870,23.50542
39.83119,38.58326
27.81160,9.19262
168.68163,130.46344
40.78332,34.08567
40.51065,29.75467
21.95744,2.45509
82.46071,37.52470
29.77698,9.10003
90.66390,30.92477
21.91319,11.71591
20.09394,7.35526
15.67663,6.84861
24.80666,15.40635
28.82430,23.92335
225.34709,61.62520
118.77663,41.99731
93.35289,31.27852
79.53902,32.97840
40.16008,55.22905
115.89341,37.35464
52.08194,27.14355
65.00653,39.62545
47.82785,34.69455
35.82081,37.12994
93.85004,82.36618
91.00190,38.02995
39.55482,19.58337
111.02470,55.74727
18.73239,11.04892
162.46370,68.78684
22.69670,35.48460
88.24890,40.43751
14.53197,41.96913
181.68132,142.09034
27.80153,15.62460
64.70370,37.57817
26.34992,11.64314
27.81730,27.73947
44.47421,23.49808
23.97246,11.79144
13.95919,3.97040
25.09817,15.25852
48.60487,32.81700
14.06405,6.68984
15.32870,8.08870
46.79872,45.56733
49.76409,46.73532
24.40365,15.95106
12.51350,6.27370
48.54096,36.62492
38.91224,20.50261
34.74588,23.52411
41.45900,20.46617
40.65737,25.15532
72.77692,35.53096
54.44021,42.79363
77.96843,54.12649
26.76202,26.39581
43.80309,14.41898
32.72836,8.32699
42.63441,19.71743
59.63531,28.81532
40.39932,16.80645
20.57425,7.75041
19.16281,16.51253
73.92691,63.31854
46.08268,35.79469
42.46407,38.36426
48.46601,36.40046
55.81966,71.71635
25.64753,35.81329
23.44423,14.40722
25.55748,13.52014
68.92406,15.67106
50.00934,37.33929
22.38816,22.15623
41.81391,29.91314
36.87837,24.38706
18.97825,21.81548
99.41574,101.37445
10.24840,11.50844
29.74291,10.52242
19.31996,12.70023
34.31652,13.04714
37.88496,7.89450
10.49293,8.48595
14.39159,13.13909
22.45232,16.43014
26.17287,9.39242
13.99221,16.73563
32.21080,30.62452
27.91512,20.26090
57.89882,15.95008
46.40427,19.96820
97.76294,115.52285
10.96162,18.65232
31.55047,16.25038
11.34290,19.09251
9.31240,6.35204
62.70096,86.46476
21.15638,16.25586
10.53979,7.50173
10.50995,4.26269
14.77646,15.78769
103.52450,75.56344
15.50233,12.98646
27.91475,17.64522
58.80448,27.68494
57.73751,18.60447
84.30696,55.36782
17.68573,9.73878
19.92494,11.86320
10.88623,22.24867
51.58853,38.78384
77.69012,31.53639
27.73141,19.10210
59.01462,29.59415
26.38037,36.41558
18.60745,23.51488
54.14540,33.94528
231.52732,151.15739
41.08694,53.02779
86.82214,59.01450
21.85431,29.87572
29.73804,27.91646
32.70629,11.85806
19.61310,15.62447
30.98359,38.67288
92.58263,75.55130
56.47757,21.81058
13.57719,11.87601
32.24022,33.51873
26.47227,13.73788
33.28009,21.29427
29.82862,18.43721
12.17739,5.15829
25.38472,16.86581
56.78601,64.23479
11.51190,9.88014
34.45923,42.33481
34.83296,24.98032
65.18848,84.97204
72.85194,72.75763
25.01996,20.21634
53.32130,38.95593
12.49179,7.09991
28.13847,18.43406
24.05746,11.74952
105.09240,13.74364
17.86701,12.81566
42.49968,31.37470
11.52587,10.15996
37.21537,17.57446
11.41830,8.45824
30.80023,22.80861
83.92057,33.80030
23.78447,13.54581
103.16552,84.42710
92.78831,34.38824
20.64747,13.01910
91.34293,42.92578
103.24800,30.36287
104.83847,24.64835
62.56953,44.14491
58.02616,68.14055
47.68296,41.69769
33.25212,36.70299
25.98988,8.72538
20.49327,11.33030
81.95267,51.74727
47.37465,20.75777
203.08321,137.84132
95.53275,65.14077
40.87903,40.33033
28.28074,23.61564
14.84713,10.20924
61.94058,36.86933
15.42004,22.21180
31.91802,28.07014
12.29452,9.74779
57.01726,27.87842
39.45859,34.11449
41.22789,37.98954
44.41706,26.43201
86.22524,15.41823
48.10454,24.34850
20.56014,17.02289
25.68983,25.85290
17.34448,14.28171
17.22785,19.21966
29.83277,30.73309
52.88047,39.42281
17.61505,13.07709
26.38337,6.67587
38.17439,29.80042
51.72226,26.15385
29.66159,23.42929
8.01101,7.13038
108.36939,57.82944
55.08695,47.94380
15.41310,16.66267
39.45591,30.87980
15.89673,16.35861
26.24448,27.88534
17.87899,7.12922
17.33723,17.95005
56.05920,26.58700
14.97737,9.28804
31.37980,25.05407
11.55545,6.28350
18.48800,9.85968
11.30117,4.56157
18.38419,25.67538
8.36238,15.25653
16.48032,24.36093
13.73725,6.55768
15.29398,10.54438
12.68632,14.35976
30.49253,13.24820
52.67640,24.48562
57.35318,28.69202
31.11232,3.24750
62.42078,24.67852
55.45382,17.17856
29.21495,14.21405
18.88906,9.99603
15.96282,8.93279
27.57162,12.47266
20.24764,11.02515
58.14895,42.60752
9.16310,14.19731
13.61126,11.90143
49.71004,32.66095
14.00016,12.92311
35.18378,33.36962
23.44669,17.78326
17.77850,6.84632
124.92632,62.01669
14.93369,16.96759
101.61934,22.45967
13.09279,0.79713
13.42620,11.71413
130.07114,6.54982
31.30819,15.13329
8.21310,6.39646
78.00959,36.94369
33.78686,28.14134
33.84209,13.43370
35.14848,21.27875
31.74634,20.90272
25.82486,29.02496
98.75900,67.13269
50.56055,40.65841
19.81394,23.06028
9.63750,16.95131
41.66064,37.17324
9.48975,9.05013
16.82876,16.63386
87.23774,37.14923
76.77047,62.59448
55.71918,76.33511
29.86344,30.70388
35.76748,16.49729
11.95842,19.29098
19.43241,20.40215
78.92284,35.27059
20.57415,15.34169
16.76652,12.10085
13.61652,12.87243
57.46506,38.62477
20.92807,20.71541
41.35036,26.75402
16.68303,18.65633
19.81454,18.44652
28.95153,18.96108
9.54844,31.16870
12.66736,5.14422
23.23799,15.87360
8.56773,5.39648
13.57516,7.75681
8.93529,29.96241
20.71969,13.40582
20.97008,10.44480
11.23421,9.41694
19.01683,0.00000
9.26429,0.98677
52.93970,37.90655
45.59915,26.32093
50.93119,16.74416
39.58759,41.73866
53.88564,30.26167
48.94841,13.02331
19.27868,37.24962
13.34611,16.58059
60.21465,18.38069
79.95717,50.37614
14.36462,16.59404
81.76544,79.15488
40.30432,27.48043
57.08150,31.33887
36.41574,24.54743
29.16951,17.51066
45.75102,25.66856
18.86425,7.79587
1.46739,4.56875
27.67147,37.48790
17.44790,16.99012
20.11222,26.83234
20.42670,13.24989
19.98331,18.22745
36.68752,22.86971
15.39798,16.24752
15.05047,13.52513
29.50848,10.54436
22.60078,17.79456
27.36952,11.87362
9.26475,5.29168
23.21133,12.22117
33.70959,37.51511
29.76170,17.77911
31.63127,28.88846
12.62709,12.03708
14.79539,21.28505
13.45974,10.92215
35.67460,26.78479
14.08615,18.59225
26.94396,16.44850
15.81767,12.62396
26.52191,32.45150
16.20755,16.55792
6.05189,6.61385
18.34014,8.66650
14.44050,19.75720
14.86134,15.81815
22.71299,19.49378
17.71660,20.21170
6.73421,6.05093
20.88363,13.21045
29.59016,27.21661
20.70491,22.54922
95.34370,36.45259
72.70453,36.11708
70.70856,27.95471
12.16196,4.94997
19.50130,5.80942
27.37847,21.02841
50.16145,41.07785
67.50787,30.18687
80.17716,28.06021
25.96665,18.84086
12.72848,11.68528
24.34425,15.48123
16.57481,3.13024
4.49365,14.56745
23.98386,22.83743
54.13386,45.29563
15.58148,16.95601
63.20416,85.97044
68.99802,37.76030
22.34726,20.66123
155.25380,31.31902
32.06056,56.54668
109.88917,27.63219
28.86863,11.80004
55.35473,18.88914
20.55623,10.56527
16.27856,6.52199
14.67812,19.90771
16.51569,12.81494
20.82506,13.68704
13.97081,21.03748
9.02113,8.70590
39.79232,20.69477
41.02787,38.21992
13.31789,12.34485
34.76904,10.79890
11.97624,5.58072
14.57908,14.90466
33.91406,24.57383
18.78149,12.86580
5.61199,7.06161
202.71773,137.22089
20.46044,16.28895
11.59370,7.60890
12.90265,8.69113
7.78567,22.22697
10.14794,7.35998
